File,sep= Submitting Device,Device User,Form Completed,Upload Completed,Submission ID,Submission ID generated by device,Tree Barcode - 树条码,Tree Barcode - 树条码 : timestamp,Tree Barcode - 树条码 : geostamp,Tree Status - 树状态 : Tree Vitality Score Guide - 树活力评分指南,Tree Status - 树状态 : Tree Vitality Score - 树活力评分,Tree Status - 树状态 : Tree Vitality Score - 树活力评分 : timestamp,Tree Status - 树状态 : Tree Vitality Score - 树活力评分 : geostamp,Tree Status - 树状态 : Tree Status Image - 树状态图像,Tree Status - 树状态 : Tree Symptom  -  树症状,Tree Status - 树状态 : Twig symptom - 树枝症状,Tree Status - 树状态 : Twig Vitality Score - 树活力评分,Tree Status - 树状态 : Branch symptom - 分支症状,Tree Status - 树状态 : Branch Vitality Score - 树活力评分,Tree Status - 树状态 : Trunk symptom - 躯干症状,Tree Status - 树状态 : Trunk Vitality Score - 树活力评分,Tree Status - 树状态 :  Leaves symptom - 叶子症状,Tree Status - 树状态 : Leaves Vitality Score - 树活力评分,Tree Status - 树状态 : Bark symptom - 树皮症状,Tree Status - 树状态 : Bark Vitality Score - 树活力评分,Tree Status - 树状态 : Fungi symptom - 真菌症状,Tree Status - 树状态 : Sap sucker symptom - 啄木鸟啄食症状,Tree Status - 树状态 : Other damage - 其他损坏,Tree Status - 树状态 : Tree images -  树 图片 : Tree Status image  - 树状态和损坏图像,Tree Status - 树状态 : Tree images -  树 图片 : Twig symptom - 树枝症状,Tree Status - 树状态 : Tree images -  树 图片 :  Branch symptom - 分支症状,Tree Status - 树状态 : Tree images -  树 图片 : Trunk symptom - 躯干症状,Tree Status - 树状态 : Tree images -  树 图片 :  Leaves symptom - 叶子症状,Tree Status - 树状态 : Tree images -  树 图片 : Bark symptom - 树皮症状,Tree Status - 树状态 : Tree images -  树 图片 : Fungi symptom - 真菌症状,Tree Status - 树状态 : Tree images -  树 图片 : Sap sucker symptom - 吸液器症状,Tree Status - 树状态 : Tree images -  树 图片 : Other damage - 其他损坏,Tree Status - 树状态 : Tree Status Notes - 树状态说明,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数 : timestamp,Beetle Observation - 甲虫观察 : Beetle Count - 甲虫计数 : geostamp,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族 : timestamp,Beetle Observation - 甲虫观察 : Beetle Family -  甲虫家族 : geostamp,Beetle Observation - 甲虫观察 : Beetle Genus - 甲虫属,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 : timestamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : timestamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : geostamp,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 2,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : timestamp 2,Beetle Observation - 甲虫观察 : Beetle Species -  甲虫种类 : geostamp 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 : timestamp 2,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 3,Beetle Observation - 甲虫观察 : Beetle Subfamily - 亚科/种类,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 4,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 5,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 6,Beetle Observation - 甲虫观察 : Beetle Genus -  甲虫属 7,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫 : timestamp,Beetle Observation - 甲虫观察 : Add New Beetle - 添加新甲壳虫 : geostamp,Beetle Observation - 甲虫观察 : Beetle Image - 甲虫图片 : Beetle Image - 甲虫图片,Beetle Observation - 甲虫观察 : Beetle evidence images - 甲虫证据图片 : Beetle Image - 甲虫图片,Beetle Observation - 甲虫观察 : Beetle Notes -  笔记,Beetle Observation - 甲虫观察 : Beetle code ID,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID : timestamp,Beetle Observation - 甲虫观察 : Beetle code ID - 甲壳虫代码 ID : geostamp,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden : timestamp,Beetle Observation - 甲虫观察 : Beetle_Observation_______/Beetle_code_ID_hidden : geostamp,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID : timestamp,Beetle Observation - 甲虫观察 : Observation ID - 观察 ID : geostamp,Beetle Observation - 甲虫观察 : Beetle_Observation_Index_value,Beetle Observation - 甲虫观察 : Time_of_recording,Beetle Observation - 甲虫观察 : Time_of_recording : timestamp,Notes -  笔记
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:02:27 +08:00,2022-07-14 02:02:48 +00:00,72378410,5701755d-e641-40df-975a-5dd8b4e87148,14798087,2022-07-14 10:01:53,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,"Chewing - 大量咀嚼,Leaf discoloration - 叶变色",,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/0af60160-e547-013a-fc26-62d3f1ba598d,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/0d25af20-e547-013a-fc26-62d3f1ba598d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:03:41 +08:00,2022-07-14 02:04:05 +00:00,72378455,c9f4810f-938e-4169-a074-e73838dd9844,14798215,2022-07-14 10:02:21,,,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/3ce47c00-e547-013a-5dfb-56d04abcf8d6,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/3e6f3b10-e547-013a-5dfb-56d04abcf8d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:04:41 +08:00,2022-07-14 02:04:54 +00:00,72378483,6c4dfc54-de7c-45f1-9d2d-7c3e117734f8,14798094,2022-07-14 10:02:58,,,9 - Very healthy - 非常健康的,,,,Fungi - 菌类,,,,,,,,,,,Needle rust,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/588afd80-e547-013a-a356-76b6aaaf2013,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/5a81e070-e547-013a-a356-76b6aaaf2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:05:43 +08:00,2022-07-14 02:05:55 +00:00,72378517,bc8a66a7-b1c4-4ae3-8be4-a7802148dbf4,14798096,2022-07-14 10:05:03,,,9 - Very healthy - 非常健康的,,,,Fungi - 菌类,,,,,,,,,,,Needle rust,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/7abe24b0-e547-013a-031b-5ebc6ff362a9,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/7c9734d0-e547-013a-031b-5ebc6ff362a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:06:16 +08:00,2022-07-14 02:06:57 +00:00,72378554,1afef676-6e3c-41e2-9594-318ac766f528,14798217,2022-07-14 10:04:57,,,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a38925e0-e547-013a-a53b-7239be10d14c,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a51cc580-e547-013a-a53b-7239be10d14c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:06:16 +08:00,2022-07-14 02:06:57 +00:00,72378554,1afef676-6e3c-41e2-9594-318ac766f528,14798217,2022-07-14 10:04:57,,,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a755b560-e547-013a-a53b-7239be10d14c,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a996c860-e547-013a-a53b-7239be10d14c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:06:48 +08:00,2022-07-14 02:07:01 +00:00,72378556,c2b4db18-374f-4a54-9be6-a6e58a4cd23e,14798095,2022-07-14 10:06:01,,,8 - Mostly healthy - 大部分健康的,,,,Fungi - 菌类,,,,,,,,,,,Needle rust,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/9f738130-e547-013a-a54d-22c725336d12,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/a1745b30-e547-013a-a54d-22c725336d12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:07:22 +08:00,2022-07-14 02:07:38 +00:00,72378582,a453f444-9964-44af-809e-3af3599e1ae6,14798216,2022-07-14 10:06:30,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ba337780-e547-013a-d4c0-6e9e59f16e9b,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/bc789500-e547-013a-d4c0-6e9e59f16e9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:07:40 +08:00,2022-07-14 02:07:54 +00:00,72378593,f901d57f-b8fb-4183-b0cb-328267f001ca,14798099,2022-07-14 10:07:03,,,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/c3e66d50-e547-013a-1419-72ab0329de18,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/c5820de0-e547-013a-1419-72ab0329de18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:08:23 +08:00,2022-07-14 02:08:34 +00:00,72378623,c51c0a5c-61da-4c54-b303-0225e6e64971,14798098,2022-07-14 10:07:49,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d726f8b0-e547-013a-1419-72ab0329de18,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d8db1960-e547-013a-1419-72ab0329de18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:08:22 +08:00,2022-07-14 02:08:50 +00:00,72378644,3908e8be-bc4d-4425-b67b-b7fd762992c9,14798217,2022-07-14 10:04:57,,,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e7ab35f0-e547-013a-1419-72ab0329de18,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e9f14d90-e547-013a-1419-72ab0329de18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:08:22 +08:00,2022-07-14 02:08:50 +00:00,72378644,3908e8be-bc4d-4425-b67b-b7fd762992c9,14798217,2022-07-14 10:04:57,,,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ec1f9b40-e547-013a-1419-72ab0329de18,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/ee3abab0-e547-013a-1419-72ab0329de18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:09:17 +08:00,2022-07-14 02:09:29 +00:00,72378662,7e00199c-bdaa-4d91-a4f9-96db5ea751e0,14798100,2022-07-14 10:08:31,,,8 - Mostly healthy - 大部分健康的,,,,Fungi - 菌类,,,,,,,,,,,Needle rust,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/fbc3dfd0-e547-013a-3534-628d1e17eda3,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/fd8ddcb0-e547-013a-3534-628d1e17eda3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:10:32 +08:00,2022-07-14 02:10:44 +00:00,72378723,db503a3c-a567-4348-b261-3afb0499ac0c,14798113,2022-07-14 10:09:51,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/28c51ae0-e548-013a-23ec-76df53f1a917,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/2adc8cf0-e548-013a-23ec-76df53f1a917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:11:28 +08:00,2022-07-14 02:11:40 +00:00,72378776,83357ebf-023d-45ed-9344-7bba9a838789,14798115,2022-07-14 10:10:40,,,9 - Very healthy - 非常健康的,,,,Fungi - 菌类,,,,,,,,,,,Needle rust,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/47d6e2c0-e548-013a-fddd-1aef141c727f,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/494eaa20-e548-013a-fddd-1aef141c727f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:12:50 +08:00,2022-07-14 02:13:03 +00:00,72378821,3d82f131-c942-4289-bf07-af23e0a84bbc,14798114,2022-07-14 10:11:33,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/7ae9bc00-e548-013a-3c32-4a07636da05e,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/7d31a610-e548-013a-3c32-4a07636da05e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:12:15 +08:00,2022-07-14 02:13:14 +00:00,72378825,b2eee6a9-3d49-494e-aa6c-1a4bab7f9768,14798102,2022-07-14 10:10:44,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,"Chewing - 大量咀嚼,Wilting - 枯萎",,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/86c11870-e548-013a-4ce0-4220e0e556be,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/88884b80-e548-013a-4ce0-4220e0e556be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:12:15 +08:00,2022-07-14 02:13:14 +00:00,72378825,b2eee6a9-3d49-494e-aa6c-1a4bab7f9768,14798102,2022-07-14 10:10:44,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,"Chewing - 大量咀嚼,Wilting - 枯萎",,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/8a6ced50-e548-013a-4ce0-4220e0e556be,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/8bc6b820-e548-013a-4ce0-4220e0e556be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:13:41 +08:00,2022-07-14 02:13:53 +00:00,72378871,3cb67d8a-2858-4e8c-9ff1-74c5f518f0f8,14798082,2022-07-14 10:13:05,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/98c16320-e548-013a-8bfc-2248fe939097,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/9a941c90-e548-013a-8bfc-2248fe939097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:13:53 +08:00,2022-07-14 02:14:29 +00:00,72378898,a628cafe-d5b3-4559-9c63-ca592fbfd858,10798103,2022-07-14 10:12:57,,,9 - Very healthy - 非常健康的,,,,Other - 其他,,,,,,,,,,,,,No obvious damage,http://app.devicemagic.com/organizations/261690/stored_files/v2/adbf6840-e548-013a-23ec-76df53f1a917,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/aef41860-e548-013a-23ec-76df53f1a917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:15:49 +08:00,2022-07-14 02:16:02 +00:00,72378954,88f5828d-2e9a-4f85-abb0-8024a8c10fa0,14798083,2022-07-14 10:14:59,,,8 - Mostly healthy - 大部分健康的,,,,Fungi - 菌类,,,,,,,,,,,Needle rust,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e470c480-e548-013a-355d-22af2203fe53,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/e60b94c0-e548-013a-355d-22af2203fe53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:16:23 +08:00,2022-07-14 02:16:36 +00:00,72378979,6bd6c0a7-caa3-40a8-82bb-9d71a020c2bc,14798084,2022-07-14 10:15:56,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/f81abb10-e548-013a-7bac-02f0b549d0f6,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/f9a192a0-e548-013a-7bac-02f0b549d0f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:17:14 +08:00,2022-07-14 02:17:25 +00:00,72379007,27f9968c-6f15-443f-9040-ac8acd13cac7,14798085,2022-07-14 10:16:42,,,9 - Very healthy - 非常健康的,,,,Fungi - 菌类,,,,,,,,,,,Needle rust,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/174a2220-e549-013a-f950-4e00c9bb0062,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/19490350-e549-013a-f950-4e00c9bb0062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:17:46 +08:00,2022-07-14 02:17:59 +00:00,72379034,95e0b802-6165-4c79-9e7e-49c18ab38132,14798226,2022-07-14 10:17:21,,,9 - Very healthy - 非常健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/2b518a90-e549-013a-5871-469fccd430a2,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/2ccdb150-e549-013a-5871-469fccd430a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_2218cdb2-5ad9-49ab-aee1-cc68786d2ee6,youcheng Chen,2022-07-14 10:18:05 +08:00,2022-07-14 02:18:55 +00:00,72379065,3912c7d6-08d7-4351-8427-581d340a3abe,14798104,2022-07-14 10:14:27,,,7 - Not completely healthy - 不完全健康的,,,,"Trunk - 树干,Leaves - 树叶",,,,,Other - 其他,,Wilting - 枯萎,,,,,,There are white bacteria in trunk.,http://app.devicemagic.com/organizations/261690/stored_files/v2/5142c900-e549-013a-2213-26b2a9f4695d,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/535e6a80-e549-013a-2213-26b2a9f4695d,http://app.devicemagic.com/organizations/261690/stored_files/v2/5598bfd0-e549-013a-2213-26b2a9f4695d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 10:18:57 +08:00,2022-07-14 02:19:09 +00:00,72379075,ed721f47-d605-493e-92a4-11e51da4b528,14798101,2022-07-14 10:18:10,,,7 - Not completely healthy - 不完全健康的,,,,Leaves - 树叶,,,,,,,"Chewing - 大量咀嚼,Leaf discoloration - 叶变色",,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/53562450-e549-013a-a53b-7239be10d14c,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/55a9f1e0-e549-013a-a53b-7239be10d14c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 12:52:41 +08:00,2022-07-14 04:53:02 +00:00,72384317,5c1e8a89-41a5-4a2d-8c55-d9f41d48bd47,14798149,2022-07-09 18:19:33,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d43ac1d0-e55e-013a-8d3c-2a838e724c50,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d6586d20-e55e-013a-8d3c-2a838e724c50,,,,,A piece of branch was cut by workers during the weeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 12:52:41 +08:00,2022-07-14 04:53:02 +00:00,72384317,5c1e8a89-41a5-4a2d-8c55-d9f41d48bd47,14798149,2022-07-09 18:19:33,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,,,,,,,,,,A piece of branch was cut by workers during the weeding,,,,Lepidoptera -  鳞翅目,,,,,,,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d7c1dc40-e55e-013a-8d3c-2a838e724c50,Sawdusts are found from the branch was cut by workers during the weeding. Lepidoptera larva,,2022-7-14_125218_Lepidoptera -  鳞翅目,2022-07-14 12:52:18,,2022-7-14_125218_Lepidoptera -  鳞翅目,2022-07-14 12:52:18,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 12:52:41 +08:00,2022-07-14 04:53:02 +00:00,72384317,5c1e8a89-41a5-4a2d-8c55-d9f41d48bd47,14798149,2022-07-09 18:19:33,,,8 - Mostly healthy - 大部分健康的,,,,Leaves - 树叶,,,,,,,Chewing - 大量咀嚼,,,,,,,,,,,,,,,,A piece of branch was cut by workers during the weeding,,,,Lepidoptera -  鳞翅目,,,,,,,,,,,,,,,,,,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d9f0cd60-e55e-013a-8d3c-2a838e724c50,Sawdusts are found from the branch was cut by workers during the weeding. Lepidoptera larva,,2022-7-14_125218_Lepidoptera -  鳞翅目,2022-07-14 12:52:18,,2022-7-14_125218_Lepidoptera -  鳞翅目,2022-07-14 12:52:18,,,,,,,,
Tree Surveying Form - 树木测量表 (9).csv,Android_8253584e-4501-4a38-a4f1-b366e35f29ce,Yiyi Dong,2022-07-14 16:41:27 +08:00,2022-07-14 08:42:03 +00:00,72390239,2c1da642-f3f2-4309-a6c0-f10ad9d50160,14798122,2022-07-14 08:42:39,,,5 - Very stressed - 非常受胁迫的,,,,Leaves - 树叶,,,,,,,Wilting - 枯萎,,,,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d86ead40-e57e-013a-f48a-1ed500b3e1f7,,,,http://app.devicemagic.com/organizations/261690/stored_files/v2/d9f803a0-e57e-013a-f48a-1ed500b3e1f7,,,,,"The dead top of tree was cut several days ago, the leaves get sunburn. It seems that there is a hole on the base of tree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
